geneID	Sex.Bias.Category	log2FoldChange.Osada	Diff.Splicing.MCabs.vs.MCsim	Diff.Splicing.MCabs.vs.MCcom	Diff.Splicing.MCsim.vs.MCcom
FBgn0013995	Male-biased	1.06037684248013	Not Significant	Not Significant	Not Significant
FBgn0013997	Male-biased	0.564292148256976	Not Significant	Not Significant	Not Significant
FBgn0014000	Male-biased	1.59317849248265	Not Significant	Not Significant	Not Significant
FBgn0014006	Female-biased	-0.630647384679445	Not Significant	Not Significant	Not Significant
FBgn0014007	Female-biased	-1.92949304878933	Not Significant	Not Significant	Not Significant
FBgn0014009	Unbiased	0.234750495783729	Not Significant	Not Significant	Not Significant
FBgn0014010	Unbiased	0.120007031945207	Not Significant	Not Significant	Not Significant
FBgn0014011	Male-biased	0.528591130397663	Not Significant	Not Significant	Not Significant
FBgn0014018	Male-biased	0.829425971039183	Not Significant	Not Significant	Not Significant
FBgn0014020	Male-biased	0.559268199069545	Not Significant	Not Significant	Not Significant
FBgn0014022	Female-biased	-2.11884428046091	Not Significant	Not Significant	Not Significant
FBgn0014023	Female-biased	-1.2289624890365	Not Significant	Not Significant	Not Significant
FBgn0014024	Female-biased	-1.48249137616703	Not Significant	Not Significant	Not Significant
FBgn0014026	Female-biased	-0.926078120445023	Not Significant	Not Significant	Not Significant
FBgn0014028	Male-biased	1.44381342790677	Not Significant	Not Significant	Not Significant
FBgn0014029	Female-biased	-1.19983175342002	Not Significant	Not Significant	Not Significant
FBgn0014031	Male-biased	1.29123776309902	Not Significant	Not Significant	Not Significant
FBgn0014033	Male-biased	1.77794587684463	Not Significant	Not Significant	Not Significant
FBgn0014037	Unbiased	-0.293170280012457	Not Significant	Not Significant	Not Significant
FBgn0014073	Male-biased	1.46520586303259	Not Significant	Not Significant	Not Significant
FBgn0014075	Female-biased	-0.602282969213964	Not Significant	Not Significant	Not Significant
FBgn0014076	Female-biased	-10.5151692890073	Not Significant	Not Significant	Not Significant
FBgn0014127	Female-biased	-0.827133959996597	Not Significant	Not Significant	Not Significant
FBgn0014133	Female-biased	-2.6225600208774	Not Significant	Not Significant	Not Significant
FBgn0014135	Male-biased	2.07814815435704	Not Significant	Not Significant	Not Significant
FBgn0014141	Unbiased	0.240369752163223	Not Significant	Not Significant	Not Significant
FBgn0014163	Unbiased	-0.45922214902226	Not Significant	Not Significant	Not Significant
FBgn0014189	Female-biased	-2.43578275598482	Not Significant	Not Significant	Not Significant
FBgn0014269	Female-biased	-1.53057714130158	Not Significant	Not Significant	Not Significant
FBgn0014342	Male-biased	1.63583729829662	Not Significant	Not Significant	Not Significant
FBgn0014343	Male-biased	1.10632126706549	Not Significant	Not Significant	Not Significant
FBgn0014380	Male-biased	1.51470953837119	Not Significant	Not Significant	Not Significant
FBgn0014388	Male-biased	1.33922220183363	Not Significant	Not Significant	Not Significant
FBgn0014391	Male-biased	0.753069857213144	Not Significant	Not Significant	Not Significant
FBgn0014411	Female-biased	-0.904219548757597	Not Significant	Not Significant	Not Significant
FBgn0014417	Female-biased	-1.62108930023498	Not Significant	Not Significant	Not Significant
FBgn0014427	Unbiased	0.129814699629813	Not Significant	Not Significant	Not Significant
FBgn0014455	Female-biased	-2.03283507819251	Not Significant	Not Significant	Not Significant
FBgn0014464	Female-biased	-6.29374974674058	Not Significant	Not Significant	Not Significant
FBgn0014465	Female-biased	-5.14905943737714	Not Significant	Not Significant	Not Significant
FBgn0014466	Female-biased	-5.53960300953933	Not Significant	Not Significant	Not Significant
FBgn0014469	Male-biased	1.29912344340117	Not Significant	Not Significant	Not Significant
FBgn0014857	Unbiased	-0.178620692607084	Not Significant	Not Significant	Not Significant
FBgn0014861	Female-biased	-5.45814771868478	Not Significant	Not Significant	Not Significant
FBgn0014863	Male-biased	2.23678737911583	Not Significant	Not Significant	Not Significant
FBgn0014868	Unbiased	-0.273265095972459	Not Significant	Not Significant	Not Significant
FBgn0014869	Unbiased	0.325509400345215	Not Significant	Not Significant	Not Significant
FBgn0014877	Unbiased	0.165831846888286	Not Significant	Not Significant	Not Significant
FBgn0014879	Female-biased	-2.84117401050232	Not Significant	Not Significant	Not Significant
FBgn0014906	Unbiased	0.212354303433682	Not Significant	Not Significant	Not Significant
FBgn0014930	Unbiased	0.195774870281414	Not Significant	Not Significant	Not Significant
FBgn0014931	Female-biased	-3.63294651150643	Not Significant	Not Significant	Not Significant
FBgn0015000	Unbiased	-0.351458195087626	Not Significant	Not Significant	Not Significant
FBgn0015010	Male-biased	0.960988632573693	Not Significant	Not Significant	Not Significant
FBgn0015011	Male-biased	2.01307434665124	Not Significant	Not Significant	Not Significant
FBgn0015019	Female-biased	-2.69499888748165	Not Significant	Not Significant	Not Significant
FBgn0015024	Unbiased	-0.441551688174944	Not Significant	Not Significant	Not Significant
FBgn0015025	Female-biased	-0.942677007778173	Not Significant	Not Significant	Not Significant
FBgn0015031	Male-biased	1.07701117610985	Significant	Not Significant	Significant
FBgn0015033	Male-biased	1.91552918517535	Not Significant	Not Significant	Not Significant
FBgn0015034	Male-biased	2.98497104744048	Not Significant	Not Significant	Not Significant
FBgn0015035	Male-biased	1.57307251661086	Not Significant	Not Significant	Not Significant
FBgn0015037	Male-biased	2.45285341177687	Not Significant	Not Significant	Not Significant
FBgn0015038	Male-biased	1.88439533704354	Not Significant	Not Significant	Not Significant
FBgn0015039	Male-biased	2.02232861786824	Not Significant	Not Significant	Not Significant
FBgn0015075	Unbiased	-0.320014599197867	Not Significant	Not Significant	Not Significant
FBgn0015218	Female-biased	-1.55114881607559	Not Significant	Not Significant	Not Significant
FBgn0015221	Male-biased	0.740200631691417	Not Significant	Not Significant	Not Significant
FBgn0015222	Male-biased	0.791732651519496	Not Significant	Not Significant	Not Significant
FBgn0015229	Female-biased	-1.31792777652122	Not Significant	Not Significant	Not Significant
FBgn0015239	Unbiased	-0.469703939042819	Not Significant	Not Significant	Not Significant
FBgn0015240	Female-biased	-0.895343822974789	Not Significant	Not Significant	Not Significant
FBgn0015245	Female-biased	-0.93774185692837	Not Significant	Not Significant	Not Significant
FBgn0015247	Unbiased	0.36061909372822	Not Significant	Not Significant	Not Significant
FBgn0015269	Male-biased	0.651481883210902	Not Significant	Not Significant	Not Significant
FBgn0015270	Female-biased	-5.09742991288036	Not Significant	Not Significant	Not Significant
FBgn0015271	Female-biased	-3.72337314303316	Not Significant	Not Significant	Not Significant
FBgn0015278	Unbiased	0.243770494872937	Not Significant	Not Significant	Not Significant
FBgn0015279	Female-biased	-0.873605499074639	Not Significant	Not Significant	Not Significant
FBgn0015282	Female-biased	-0.565249159440947	Not Significant	Not Significant	Not Significant
FBgn0015283	Unbiased	-0.314025220659846	Not Significant	Not Significant	Not Significant
FBgn0015286	Female-biased	-0.557863820015659	Not Significant	Not Significant	Not Significant
FBgn0015295	Female-biased	-1.79003686888634	Not Significant	Not Significant	Not Significant
FBgn0015296	Female-biased	-0.959385627431494	Not Significant	Not Significant	Not Significant
FBgn0015298	Female-biased	-0.650600030935566	Not Significant	Not Significant	Not Significant
FBgn0015299	Female-biased	-1.9630386188562	Not Significant	Not Significant	Not Significant
FBgn0015320	Unbiased	0.0222541054372536	Not Significant	Not Significant	Not Significant
FBgn0015321	Female-biased	-0.574567724117513	Not Significant	Not Significant	Not Significant
FBgn0015336	Male-biased	1.45722479697564	Not Significant	Not Significant	Not Significant
FBgn0015338	Female-biased	-0.932615652780709	Not Significant	Not Significant	Not Significant
FBgn0015359	Unbiased	-0.420156588788409	Not Significant	Not Significant	Not Significant
FBgn0015360	Female-biased	-1.58260141736535	Not Significant	Not Significant	Significant
FBgn0015371	Female-biased	-2.97757565842533	Not Significant	Not Significant	Not Significant
FBgn0015372	Unbiased	-0.473465798904409	Not Significant	Not Significant	Not Significant
FBgn0015376	Female-biased	-3.60411495452895	Not Significant	Not Significant	Not Significant
FBgn0015379	Female-biased	-0.999774527339751	Not Significant	Not Significant	Not Significant
FBgn0015380	Male-biased	1.47519690797762	Not Significant	Not Significant	Not Significant
FBgn0015391	Female-biased	-3.80427423745582	Not Significant	Not Significant	Not Significant
FBgn0015396	Female-biased	-4.02366545479177	Not Significant	Not Significant	Not Significant
FBgn0015399	Female-biased	-0.586158224337294	Not Significant	Not Significant	Not Significant
FBgn0015400	Male-biased	2.75293282429158	Not Significant	Not Significant	Not Significant
FBgn0015402	Female-biased	-0.563269073687281	Not Significant	Not Significant	Not Significant
FBgn0015477	Female-biased	-0.906136180385804	Not Significant	Not Significant	Not Significant
FBgn0015509	Female-biased	-1.40235851407167	Not Significant	Not Significant	Not Significant
FBgn0015513	Unbiased	-0.305678432754613	Not Significant	Not Significant	Not Significant
FBgn0015520	Female-biased	-0.874144250526727	Not Significant	Not Significant	Not Significant
FBgn0015521	Female-biased	-0.895966662591397	Not Significant	Not Significant	Not Significant
FBgn0015527	Female-biased	-2.71778751755377	Not Significant	Not Significant	Not Significant
FBgn0015544	Female-biased	-1.10895973437508	Not Significant	Not Significant	Not Significant
FBgn0015546	Female-biased	-2.50108254052354	Not Significant	Not Significant	Not Significant
FBgn0015553	Female-biased	-4.66300353578167	Not Significant	Not Significant	Not Significant
FBgn0015558	Male-biased	0.891877049351612	Not Significant	Not Significant	Not Significant
FBgn0015568	Unbiased	-0.327444771361785	Not Significant	Not Significant	Not Significant
FBgn0015569	Male-biased	1.78610356273989	Not Significant	Not Significant	Not Significant
FBgn0015570	Male-biased	0.811581840122257	Not Significant	Not Significant	Not Significant
FBgn0015572	Male-biased	1.51504770977676	Not Significant	Not Significant	Not Significant
FBgn0015575	Male-biased	2.13498454897642	Not Significant	Not Significant	Not Significant
FBgn0015576	Male-biased	2.29749774781247	Not Significant	Not Significant	Not Significant
FBgn0015577	Male-biased	1.49308112219004	Not Significant	Not Significant	Not Significant
FBgn0015589	Female-biased	-0.640281261799613	Not Significant	Not Significant	Not Significant
FBgn0015591	Male-biased	2.18704130767942	Not Significant	Not Significant	Not Significant
FBgn0015600	Male-biased	0.885927165316002	Not Significant	Not Significant	Not Significant
FBgn0015602	Female-biased	-2.19134240037051	Not Significant	Not Significant	Not Significant
FBgn0015609	Male-biased	1.56228108822713	Not Significant	Not Significant	Not Significant
FBgn0015614	Unbiased	-0.369799060695295	Not Significant	Not Significant	Not Significant
FBgn0015615	Female-biased	-2.39185601268225	Not Significant	Not Significant	Not Significant
FBgn0015618	Female-biased	-2.35030469937041	Not Significant	Not Significant	Not Significant
FBgn0015622	Unbiased	0.375232980450569	Not Significant	Not Significant	Not Significant
FBgn0015623	Male-biased	1.94058774704412	Not Significant	Not Significant	Not Significant
FBgn0015625	Female-biased	-3.86468829895755	Not Significant	Not Significant	Not Significant
FBgn0015663	Male-biased	1.21258701414866	Not Significant	Not Significant	Not Significant
FBgn0015664	Female-biased	-2.16166456675039	Not Significant	Not Significant	Not Significant
FBgn0015714	Male-biased	1.6493665238468	Not Significant	Not Significant	Not Significant
FBgn0015737	Unbiased	-0.13809674114043	Not Significant	Not Significant	Not Significant
FBgn0015754	Female-biased	-0.776231645707991	Not Significant	Not Significant	Significant
FBgn0015756	Female-biased	-0.984199143558619	Not Significant	Not Significant	Not Significant
FBgn0015765	Female-biased	-0.61397182610633	Not Significant	Not Significant	Not Significant
FBgn0015772	Unbiased	-0.308449402302393	Not Significant	Not Significant	Not Significant
FBgn0015773	Male-biased	2.13933735723692	Not Significant	Not Significant	Not Significant
FBgn0015774	Male-biased	1.99174921106715	Not Significant	Not Significant	Not Significant
FBgn0015776	Male-biased	0.697270036838605	Not Significant	Not Significant	Not Significant
FBgn0015777	Male-biased	3.27511882322086	Not Significant	Not Significant	Not Significant
FBgn0015778	Female-biased	-1.18968229402171	Not Significant	Not Significant	Not Significant
FBgn0015781	Unbiased	-0.0927473984162664	Not Significant	Not Significant	Not Significant
FBgn0015789	Female-biased	-0.563836982891349	Not Significant	Not Significant	Not Significant
FBgn0015790	Unbiased	-0.494804748452745	Not Significant	Not Significant	Not Significant
FBgn0015791	Male-biased	0.745334710831711	Not Significant	Not Significant	Not Significant
FBgn0015793	Unbiased	0.477677935408359	Not Significant	Not Significant	Not Significant
FBgn0015794	Unbiased	0.0156352168950271	Not Significant	Not Significant	Not Significant
FBgn0015795	Male-biased	0.53160463908836	Not Significant	Not Significant	Not Significant
FBgn0015799	Female-biased	-2.2029953272728	Not Significant	Not Significant	Not Significant
